"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
672386,"Kirk, Alejandro","R","R",21.43033653228434,31.148163427403304,30.9556722932916,4.123737149635872,31.812832111530152,10.382495579245813
695238,"Wagner, Will","L","L",22.987860515387492,26.811219321382836,42.15358621586561,0.611560105868183,27.788710773343265,4.800850257955766
671277,"García Jr., Luis","L","L",26.95407101319445,27.93955827146424,31.795180229065586,-8.574145282658687,33.16942771978005,6.215356706585595
595879,"Báez, Javier","R","R",19.537754516208444,29.264522004312674,33.393003084815,-10.155640986100858,27.54493707631981,8.00718256011136
645277,"Albies, Ozzie","L","L",35.09752220161094,22.479410479543542,34.62720907724434,-41.516552275317615,36.12817225280986,1.0306500511989078
605137,"Bell, Josh","L","L",28.631245468298527,26.19026696863386,35.34393569506585,-10.794494483665543,25.76806417100569,-2.86318129729284
702176,"Roden, Alan","L","L",25.284942543549246,28.04202724607468,23.719073096320503,-32.78466821796166,35.9703034094374,10.685360865888153
690993,"Keith, Colt","L","L",23.370163918472603,30.336972930223784,29.756886822491346,-7.017085954492852,28.940710437914852,5.570546519442249
687952,"Encarnacion-Strand, Christian","R","R",29.312924490164335,26.92826574110436,26.642383703605663,-19.317203449893487,31.11883020087788,1.8059057107135388
641933,"O'Neill, Tyler","R","R",23.281909204707116,25.49032131085351,30.334910737172716,-6.917782216015188,32.436478719391864,9.15456951468476
600869,"Candelario, Jeimer","L","L",26.933935861167228,27.60170827744375,34.30942590008813,-9.532459595026513,30.320613570784573,3.3866777096173486
676694,"Meyers, Jake","R","R",30.17741468750763,32.49244169171578,31.998050758887914,-2.0615709805084736,29.422937289146187,-0.7544773983614377
672284,"Kelenic, Jarred","L","L",30.522291609253003,27.751744912667544,28.27687194409661,-11.720356299393218,30.35392011508528,-0.16837149416772945
542303,"Ozuna, Marcell","R","R",33.604149620372894,26.033048785613737,33.88659727685319,-23.63189140165135,31.66865055846391,-1.9354990619089953
643396,"Kiner-Falefa, Isiah","R","R",28.54627737282672,26.99451276583818,26.672090799859042,-27.49755634972223,28.846705190823755,0.3004278179970399
666134,"Jones, Nolan","L","L",26.35051309079968,26.907197152153053,30.690571952972114,-7.387741652729544,31.69054043731927,5.340027346519584
686611,"Crews, Dylan","R","R",29.12893014292499,26.973612081487637,29.595784525033945,-14.681962991484694,28.048833976333917,-1.0800961665910744
665804,"Amaya, Miguel","R","R",28.96980892380006,26.858500105804712,40.548257926663865,-4.145612172257849,31.545738745078133,2.5759298212780735
608070,"Ramírez, José","L","L",28.853080578171312,21.592204276788415,26.8270455425813,-12.228469578782498,31.755290606668083,2.9022100284967713
693307,"Dingler, Dillon","R","R",25.275327428921734,28.732579752057486,36.147446110521535,-10.798838760021379,29.214514027781046,3.939186598859319
592626,"Pederson, Joc","L","L",29.43119042080474,26.665281418938502,24.453288771077116,-12.66721275914269,29.552815402066326,0.12162498126158283
664238,"Moore, Dylan","R","R",21.529433667009904,30.190243084066616,35.73289062044267,0.043995196221446556,28.366809995185267,6.83737632817536
672695,"Perdomo, Geraldo","L","L",16.926359837126974,26.122817588694254,40.56038041625431,-6.642590020329126,25.128901233339427,8.20254139621246
664056,"Bader, Harrison","R","R",30.13330809274586,28.031582562173902,21.02884610713568,-10.317356134656778,34.06790738926238,3.9345992965165166
666176,"Adell, Jo","R","R",24.880934694429385,27.607847405196665,36.49230673901983,-11.598199568397684,24.601854283239785,-0.2790804111896037
683146,"Baty, Brett","L","L",29.92802478369963,29.95034431213294,24.40842881360456,-8.190319496681955,27.618254893296857,-2.309769890402773
571771,"Hernández, Enrique","R","R",28.896484071759378,32.24817911298113,20.03147250926928,-6.205950996410358,31.630700043864092,2.7342159721047175
677950,"Thomas, Alek","L","L",20.97494316887252,27.57136408148766,18.103779082121505,-26.847769640877495,34.520462440221216,13.545519271348699
620443,"Torrens, Luis","R","R",26.851216345667698,29.846881784609288,33.3961808514117,-12.6500224239084,27.326358572332857,0.4751422266651595
669364,"Edwards, Xavier","L","L",17.311651885138993,24.313410333666553,28.553194148765808,-9.83137635981729,26.9344952018263,9.622843316687309
676572,"Wagaman, Eric","R","R",22.722870221249835,28.946075196726298,28.979642707276216,-1.4302292865643795,32.40180838497749,9.678938163727654
543807,"Springer, George","R","R",26.923141465735583,27.05723953001937,28.299500342889296,-6.558098644417597,21.83717517705312,-5.0859662886824655
672515,"Moreno, Gabriel","R","R",28.953729256147035,26.57787154200131,33.58079457404298,-14.811558264117249,31.5263457883728,2.572616532225773
641584,"Fraley, Jake","L","L",28.523378010522563,28.782225055803767,26.00058519750882,-11.921759541461766,28.978894897477577,0.4555168869550137
686780,"Pagés, Pedro","R","R",28.834940099003024,28.265466070558954,27.714273527671175,-7.754079960181954,38.332740975215934,9.497800876212903
457705,"McCutchen, Andrew","R","R",31.309490354566424,27.969259931026997,33.89800837303728,-7.220931545569567,25.89150510867764,-5.417985245888779
656811,"O'Hearn, Ryan","L","L",25.277097634076437,29.296467339262666,27.070883243410254,-3.1495738793292043,27.440896497233673,2.1637988631572327
683002,"Henderson, Gunnar","L","L",25.5782600816039,27.222454016516807,29.547678482232993,-4.524825092478928,34.678888980994955,9.100628899391054
701358,"Smith, Cam","R","R",22.632397102210607,31.253666214181365,33.44039752258425,-3.8356611917877164,27.34815029846623,4.715753196255623
669003,"Mitchell, Garrett","L","L",32.096897864676116,28.202689464121164,23.459264177874413,-25.21978026855331,28.473702024804584,-3.6231958398715367
663968,"Mangum, Jake","L","L",25.46769626903356,28.65376462996593,23.727878891193892,-0.8281524679200908,20.663966064825907,-4.803730204207657
702616,"Holliday, Jackson","L","L",25.828003950609332,29.316838559859324,31.350800675432478,-1.4573383042725812,22.555338603748403,-3.2726653468609275
666310,"Naylor, Bo","L","L",26.412862498041804,31.100946235839945,28.812096156710087,-23.05970113984315,36.00358413284487,9.59072163480307
656976,"Smith, Pavin","L","L",28.15638960056447,28.717605898528504,30.48852214055847,-5.322998984090777,30.145571100898625,1.9891815003341584
643217,"Benintendi, Andrew","L","L",31.35066108203242,22.35101726520108,21.74712677907512,-29.59826169906208,35.4530828083681,4.102421726335681
621438,"Taylor, Tyrone","R","R",28.357970457671442,26.214159162498373,30.842119882251055,-14.423945575214683,31.70217360266135,3.3442031449899083
680777,"Jeffers, Ryan","R","R",28.747042890372786,27.801298517446114,34.93400821502176,-3.4382139191384464,26.769245775746697,-1.9777971146260818
670224,"Misner, Kameron","L","L",26.403395442520328,29.39176360424353,29.41852547434199,-6.937223070581528,34.63455016640368,8.23115472388336
656537,"Hill, Derek","R","R",26.845230936306017,27.700975926319206,16.195285064916444,3.246391350093675,30.3015947973069,3.4563638610008844
571657,"Farmer, Kyle","R","R",27.038973443213273,27.667870410019592,29.444064267416994,-1.7938272218186155,31.700385898105832,4.6614124548925595
570482,"Urshela, Gio","R","R",30.80929045654138,28.654925688247364,26.872033218512996,-12.324189494693702,31.52660494540686,0.7173144888654868
669257,"Smith, Will","R","R",30.772989597100736,28.302331089426357,21.31383410785823,-12.325123113116915,29.736330390575116,-1.03665920652562
664728,"Isbel, Kyle","L","L",27.99442840422443,26.226007683778075,25.51154844829021,-9.892455138435055,30.004120513030546,2.009692108806121
682829,"De La Cruz, Elly","L","L",28.642120029936233,33.391137743570965,30.877170168268467,-37.3788973492467,38.32028456841034,9.678164538474107
